Brocha;NBrochasHSS;NDiscos;NUsos;USDutchman;BrochaSN;OrdenFabricacion;PartNumber;NUso;NBrochaHSS;NDisco;FBrochado;DUMMY;Dutchman;Maquina;TpoIndexador; Utillaje;XC;ZC;BC;CC;XCMM;ZCMM;BCMM;CCMM
011.0082.300;2;2;11;7;E0518;222452711;14152399;9;1;1;2024-09-23 09:50:17.700;FALSO;VERDADERO;LAPOINTE;IND-5 LAPOINTE 900;UBR.0735;0.133;-0.13;0.018;0.05;0.326;0.048;0.047;0.009
011.0070.300;2;2;11;7;E0481;DUMMY;14135691;8;2;0;2024-09-23 12:14:39.420;VERDADERO;VERDADERO;LAPOINTE;IND-5 LAPOINTE 900;UBR.0017;0.3;0;0.03;0.03;-0.216;-0.115;-0.021;-0.029
011.0070.300;2;2;11;7;E0481;DUMMY;14135691;8;2;0;2024-09-23 12:27:01.367;VERDADERO;VERDADERO;LAPOINTE;IND-5 LAPOINTE 900;UBR.0017;-0.3;-0.03;-0.03;-0.03;0.472;-0.083;0.064;0.038
011.0097.300;2;2;9;7;E0409;DUMMY;14173286;7;1;0;2024-09-23 15:53:22.573;VERDADERO;FALSO;FORST 1;IND-7 WALTER 700;UBR.0748;0.625;0;0;-0.03;-0.546;0.065;-0.009;0.045
011.0082.300;2;2;11;7;E0518;222479719;14131674;9;1;2;2024-09-23 16:45:50.120;FALSO;VERDADERO;LAPOINTE;IND-5 LAPOINTE 900;UBR.0032;0.112;-0.05;0.026;0.01;0.29;-0.022;0.054;0.031
011.0104.300;1;8;7;7;VD9002;222469076;14125164;6;1;3;2024-09-23 19:07:30.027;FALSO;FALSO;FORST 2;IND-1 WALTER 420;UBR.0010;0.148;-0.059;-0.006;0.07;-0.016;-0.006;-0.025;0.006
011.0070.300;2;2;11;7;E0481;222479732;14135691;8;2;1;2024-09-23 21:13:25.827;FALSO;VERDADERO;LAPOINTE;IND-5 LAPOINTE 900;UBR.0017;0.172;-0.09;0.034;0.008;-0.283;-0.016;-0.04;0.095
011.0082.300;2;2;11;7;E0527;DUMMY;14131674;1;1;0;2024-09-23 21:36:19.347;VERDADERO;FALSO;LAPOINTE;IND-5 LAPOINTE 900;UBR.0032;-0.12;0.05;0.01;0.01;-0.244;-0.151;-0.004;0.008
011.0082.300;2;2;11;7;E0543;DUMMY;14131672;2;2;0;2024-09-23 23:02:42.870;VERDADERO;FALSO;HOFFMANN;IND-4 WALTER 900;UBR.0029;0.5;0.05;0.05;0.05;-0.236;0.053;-0.007;-0.037
011.0082.300;2;2;11;7;E0543;DUMMY;14131672;2;2;0;2024-09-24 00:22:11.103;VERDADERO;FALSO;HOFFMANN;IND-4 WALTER 900;UBR.0029;-0.5;-0.05;-0.05;-0.05;0.268;0.144;0.043;0.066
011.0082.300;2;2;11;7;E0518;222479648;14131673;9;2;1;2024-09-24 01:33:34.997;FALSO;VERDADERO;LAPOINTE;IND-5 LAPOINTE 900;UBR.0030;-0.3;-0.15;-0.025;0;0.003;-0.002;-0.021;0.019
011.0084.300;1;6;9;7;XI9033;222469089;14157929;6;1;5;2024-09-24 01:33:41.517;FALSO;FALSO;FORST 2;IND-1 WALTER 420;UBR.0739;-0.255;0.075;0;-0.05;-0.052;0.006;-0.012;-0.029
011.0097.300;2;2;9;7;E0409;222460115;14173287;7;1;2;2024-09-24 02:30:00.300;FALSO;FALSO;FORST 1;IND-7 WALTER 700;UBR.0749;0.21;0.1;0;0.02;-0.027;0.074;0.002;0.006
011.0070.300;2;2;11;7;E0481;222479734;14135691;8;2;2;2024-09-24 06:45:50.670;FALSO;VERDADERO;LAPOINTE;IND-5 LAPOINTE 900;UBR.0017;-0.111;-0.09;-0.006;0.103;0.331;0.034;0.002;0.037
011.0108.300;2;2;10;7;E0406;222464113;14173284;6;1;1;2024-09-24 09:10:35.807;FALSO;FALSO;FORST 1;IND-7 WALTER 700;UBR.0746;0.504;-0.01;0;0;0.069;0.04;-0.06;-0.009
011.0082.300;2;2;11;7;E0527;222479722;14131674;1;1;1;2024-09-24 11:18:31.807;FALSO;FALSO;LAPOINTE;IND-5 LAPOINTE 900;UBR.0032;-0.364;-0.05;0.006;0.01;-0.083;-0.026;-0.016;0.003
011.0082.300;2;2;11;7;E0543;222478254;14131672;2;2;2;2024-09-24 15:30:46.580;FALSO;FALSO;HOFFMANN;IND-4 WALTER 900;UBR.0029;0.016;0.098;0.018;0.014;0.356;-0.017;0.026;-0.03
011.0070.300;2;2;11;7;E0495;DUMMY;14144443;8;2;0;2024-09-24 17:50:11.067;VERDADERO;VERDADERO;HOFFMANN;IND-4 WALTER 900;UBR.0015.02;0.6;0.06;0.06;0.01;-0.255;0.022;-0.015;0.024
011.0082.300;2;2;11;7;E0527;222479721;14131674;1;1;2;2024-09-24 17:50:19.463;FALSO;FALSO;LAPOINTE;IND-5 LAPOINTE 900;UBR.0032;-0.447;-0.05;-0.01;0.01;-0.01;-0.017;0.004;0.01
011.0082.300;2;2;11;7;E0518;222479651;14131673;9;2;2;2024-09-24 21:59:16.787;FALSO;VERDADERO;LAPOINTE;IND-5 LAPOINTE 900;UBR.0030;-0.297;-0.15;-0.046;0;0.09;-0.017;0.005;0.016
011.0082.300;2;2;11;7;E0527;DUMMY;14131672;1;2;0;2024-09-24 22:30:22.843;VERDADERO;FALSO;LAPOINTE;IND-5 LAPOINTE 900;UBR.0029;0.5;0.05;0.05;0.05;-0.316;-0.141;-0.027;-0.023
011.0082.300;2;2;11;7;E0527;DUMMY;14131672;1;2;0;2024-09-24 22:37:49.343;VERDADERO;FALSO;LAPOINTE;IND-5 LAPOINTE 900;UBR.0029;-0.5;-0.05;-0.05;-0.05;0.18;-0.033;0.05;0.075
011.0070.300;2;2;11;7;E0495;222476527;14144443;8;2;1;2024-09-24 23:34:41.610;FALSO;VERDADERO;HOFFMANN;IND-4 WALTER 900;UBR.0015.02;0.345;0.082;0.045;0.034;0.131;0.022;0.01;-0.018
011.0070.300;2;2;11;7;E0502;DUMMY;14135692;8;1;0;2024-09-25 00:09:10.010;VERDADERO;VERDADERO;HOFFMANN;IND-4 WALTER 900;UBR.0018;0.685;0.1;0.1;0.013;-0.548;0.009;-0.068;-0.004
011.0082.300;2;2;11;7;E0515;222478447;14129565;6;1;1;2024-09-25 02:23:26.057;FALSO;FALSO;LAPOINTE;IND-5 LAPOINTE 900;UBR.0031;0.08;-0.06;0.024;0.02;-0.135;-0.043;-0.007;-0.004
011.0108.300;2;2;10;7;E0406;222464112;14173284;6;1;2;2024-09-25 02:32:47.160;FALSO;FALSO;FORST 1;IND-7 WALTER 700;UBR.0746;0.573;-0.01;0;0;0.116;-0.001;-0.061;-0.008
011.0070.300;2;2;11;7;E0502;222478305;14135692;8;1;1;2024-09-25 04:50:16.563;FALSO;VERDADERO;HOFFMANN;IND-4 WALTER 900;UBR.0018;0.137;0.06;0.032;0.03;0.04;0.004;0.013;-0.021
011.0081.300;2;2;11;7;E0513;222480755;14131670;5;1;1;2024-09-25 07:05:53.003;FALSO;FALSO;FORST 1;IND-7 WALTER 700;UBR.0027;0.551;-0.01;0;0.02;0.038;-0.008;0.001;0.01
011.0082.300;2;2;11;7;E0527;222479488;14131672;1;2;1;2024-09-25 07:25:42.847;FALSO;FALSO;LAPOINTE;IND-5 LAPOINTE 900;UBR.0029;-0.05;-0.05;0.01;0.01;-0.066;0.017;-0.011;0.023
011.0070.300;2;2;11;7;E0495;222476528;14144443;8;2;2;2024-09-25 10:33:13.440;FALSO;VERDADERO;HOFFMANN;IND-4 WALTER 900;UBR.0015.02;0.476;0.1;0.055;0.06;0.261;0.006;0.028;-0.052
011.0082.300;2;2;11;7;E0529;NULL;14131674;1;1;0;2024-09-25 11:17:10.917;VERDADERO;FALSO;HOFFMANN;IND-4 WALTER 900;UBR.0032;-0.5;-0.05;-0.05;-0.05;0.635;0.031;0.112;0.057
011.0082.300;2;2;11;7;E0515;222479713;14129565;6;1;2;2024-09-25 12:09:09.353;FALSO;FALSO;LAPOINTE;IND-5 LAPOINTE 900;UBR.0031;-0.055;-0.06;0.017;0.02;0.069;-0.007;-0.004;-0.001
011.0070.300;2;2;11;7;E0502;222478304;14135692;8;1;2;2024-09-25 16:07:35.287;FALSO;VERDADERO;HOFFMANN;IND-4 WALTER 900;UBR.0018;0.177;0.06;0.045;0.03;-0.182;-0.002;-0.016;-0.025
011.0070.300;2;2;11;7;E0502;DUMMY;14144443;8;2;0;2024-09-25 17:35:59.903;VERDADERO;VERDADERO;HOFFMANN;IND-4 WALTER 900;UBR.0015.02;0.3;0.1;0.03;0.06;0.327;-0.034;0.043;-0.05
011.0082.300;2;2;11;7;E0527;222478257;14131672;1;2;2;2024-09-25 20:35:42.353;FALSO;FALSO;LAPOINTE;IND-5 LAPOINTE 900;UBR.0029;-0.116;-0.05;-0.001;0.01;-0.049;-0.018;-0.012;0.019
011.0081.300;2;2;11;7;E0513;222479729;14131670;5;1;2;2024-09-25 22:59:14.447;FALSO;FALSO;FORST 1;IND-7 WALTER 700;UBR.0027;0.589;-0.01;0;0.02;-0.047;-0.011;-0.01;0.023
011.0070.300;2;2;11;7;E0502;222477330;14144443;8;2;1;2024-09-25 23:08:53.757;FALSO;VERDADERO;HOFFMANN;IND-4 WALTER 900;UBR.0015.02;0.627;0.1;0.073;0.05;-0.004;-0.018;0.003;-0.058
011.0070.300;2;2;11;7;E0509;222478303;14135692;2;1;1;2024-09-26 02:22:57.043;FALSO;FALSO;LAPOINTE;IND-5 LAPOINTE 900;UBR.0018;0.822;-0.12;0.063;0.03;0.063;-0.091;0.036;0.009
011.0081.300;2;2;11;7;E0513;222480756;14131670;5;2;1;2024-09-26 03:27:04.580;FALSO;FALSO;FORST 1;IND-7 WALTER 700;UBR.0027;0.683;-0.01;0;0.02;-0.035;-0.017;-0.008;0
011.0070.300;2;2;11;7;E0502;222477331;14144443;8;2;2;2024-09-26 04:57:15.930;FALSO;VERDADERO;HOFFMANN;IND-4 WALTER 900;UBR.0015.02;0.623;0.1;0.076;0.05;0.329;-0.016;0.03;-0.073
011.0081.300;2;2;11;7;E0507;DUMMY;14131671;10;2;0;2024-09-26 05:51:06.087;VERDADERO;VERDADERO;HOFFMANN;IND-4 WALTER 900;UBR.0028;-0.08;0.02;0.042;-0.03;0.035;-0.038;0.011;0.021
011.0082.300;2;2;11;7;E0515;222478450;14129565;6;2;1;2024-09-26 06:27:19.007;FALSO;FALSO;LAPOINTE;IND-5 LAPOINTE 900;UBR.0031;-0.107;-0.06;-0.006;0.02;-0.316;0.017;-0.013;-0.004
011.0081.300;2;2;11;7;E0513;222480758;14131670;5;2;2;2024-09-26 08:19:09.297;FALSO;FALSO;FORST 1;IND-7 WALTER 700;UBR.0027;0.648;-0.01;0;0.02;-0.044;-0.014;-0.009;0.016
011.0070.300;2;2;11;7;E0509;222479736;14135691;2;1;2;2024-09-26 10:59:21.167;FALSO;FALSO;LAPOINTE;IND-5 LAPOINTE 900;UBR.0017;0.854;-0.09;0.06;0.1;0.218;-0.052;0.031;0.023
011.0081.300;2;2;11;7;E0507;222478442;14131671;10;2;2;2024-09-26 14:49:13.680;FALSO;VERDADERO;HOFFMANN;IND-4 WALTER 900;UBR.0028;-0.045;0.02;0.053;-0.03;0.23;0.005;0.011;-0.016
011.0082.300;2;2;11;7;E0516;222479489;14131672;5;1;1;2024-09-26 15:27:33.070;FALSO;FALSO;LAPOINTE;IND-5 LAPOINTE 900;UBR.0029;-0.193;-0.05;-0.026;0.01;0.121;0.012;0.022;0.036
011.0081.300;2;2;11;7;E0534;DUMMY;14131671;8;1;0;2024-09-26 15:38:12.887;VERDADERO;VERDADERO;HOFFMANN;IND-4 WALTER 900;UBR.0028;0.5;0.05;0.05;0.05;-0.66;-0.033;-0.015;-0.04
011.0081.300;2;2;11;7;E0534;DUMMY;14131671;8;1;0;2024-09-26 16:08:41.943;VERDADERO;VERDADERO;HOFFMANN;IND-4 WALTER 900;UBR.0028;-0.5;-0.05;-0.05;-0.05;0.063;0.07;0.054;0.067
011.0082.300;2;2;11;7;E0524;DUMMY;14131674;8;1;0;2024-09-26 18:12:11.820;VERDADERO;VERDADERO;HOFFMANN;IND-4 WALTER 900;UBR.0032;-0.5;-0.05;-0.05;-0.05;0.7;0.054;0.122;0.068
011.0082.300;2;2;11;7;E0515;222479714;14129565;6;2;2;2024-09-26 19:50:17.623;FALSO;FALSO;LAPOINTE;IND-5 LAPOINTE 900;UBR.0031;-0.423;-0.06;-0.019;0.02;0.03;0.022;-0.002;-0.004
011.0081.300;2;2;11;7;E0534;222479725;14131671;8;1;1;2024-09-26 23:07:40.600;FALSO;VERDADERO;HOFFMANN;IND-4 WALTER 900;UBR.0028;-0.3;0.02;0.02;-0.03;0.358;0;0.028;0.022
011.0070.300;2;2;11;7;E0509;222479735;14135691;2;2;1;2024-09-27 00:30:04.410;FALSO;FALSO;LAPOINTE;IND-5 LAPOINTE 900;UBR.0017;0.634;-0.09;0.05;0.1;-0.108;0.031;-0.012;-0.009
011.0082.300;2;2;11;7;E0524;222480867;14131674;8;1;1;2024-09-27 03:14:42.343;FALSO;VERDADERO;HOFFMANN;IND-4 WALTER 900;UBR.0032;0.35;0.03;0.08;-0.01;-0.049;0.045;-0.008;-0.004
011.0082.300;2;2;11;7;E0516;222479723;14131672;5;1;2;2024-09-27 07:00:06.117;FALSO;FALSO;LAPOINTE;IND-5 LAPOINTE 900;UBR.0029;-0.072;-0.05;-0.004;0.01;-0.038;0;-0.004;0.038
011.0081.300;2;2;11;7;E0534;222478443;14131671;8;1;2;2024-09-27 08:45:50.700;FALSO;VERDADERO;HOFFMANN;IND-4 WALTER 900;UBR.0028;0.058;0.02;0.048;-0.03;0.008;-0.01;0.013;0.01
011.0077.300;2;2;11;7;E0493;222469032;14144442;7;2;1;2024-09-27 12:23:26.887;FALSO;FALSO;LAPOINTE;IND-5 LAPOINTE 900;UBR.0014;0.269;-0.1;0.066;-0.05;-0.593;-0.034;-0.047;-0.009
011.0082.300;2;2;11;7;E0524;222480864;14131674;8;1;2;2024-09-27 13:48:13.250;FALSO;VERDADERO;HOFFMANN;IND-4 WALTER 900;UBR.0032;0.301;0.03;0.072;-0.01;0.013;0.028;-0.004;0.004
011.0082.300;2;2;11;7;E0524;DUMMY;14131674;8;2;0;2024-09-27 14:08:42.390;VERDADERO;VERDADERO;HOFFMANN;IND-4 WALTER 900;UBR.0032;0.3;0.03;0.03;0.03;0.036;-0.033;0.055;-0.019
011.0082.300;2;2;11;7;E0524;DUMMY;14131674;8;2;0;2024-09-27 15:34:55.080;VERDADERO;VERDADERO;HOFFMANN;IND-4 WALTER 900;UBR.0032;-0.3;-0.03;-0.03;-0.03;0.674;0.034;0.117;0.04
011.0070.300;2;2;11;7;E0509;222479737;14135691;2;2;2;2024-09-27 17:23:36.610;FALSO;FALSO;LAPOINTE;IND-5 LAPOINTE 900;UBR.0017;0.526;-0.09;0.038;0.1;0.029;0.019;0.002;0.014
011.0104.300;1;8;7;7;VD9002;222480886;14125164;6;1;4;2024-09-27 19:18:10.233;FALSO;FALSO;FORST 2;IND-1 WALTER 420;UBR.0010;0.132;-0.065;-0.031;0.07;-0.057;0.012;-0.01;0.026
011.0082.300;2;2;11;7;E0524;222480865;14131674;8;2;1;2024-09-27 20:26:39.977;FALSO;VERDADERO;HOFFMANN;IND-4 WALTER 900;UBR.0032;0.374;0;0.087;0.01;-0.165;0.077;-0.021;-0.007
011.0082.300;2;2;11;7;E0516;222479645;14131673;5;2;1;2024-09-27 22:28:48.667;FALSO;FALSO;LAPOINTE;IND-5 LAPOINTE 900;UBR.0030;0.514;-0.15;0.026;0;0.018;0.039;0.004;0.023
011.0082.300;2;2;11;7;E0524;222480866;14131674;8;2;2;2024-09-28 03:41:19.123;FALSO;VERDADERO;HOFFMANN;IND-4 WALTER 900;UBR.0032;0.2;0.03;0.065;-0.01;0.143;0.045;0.016;0.025
011.0077.300;2;2;11;7;E0493;222478485;14144442;7;2;2;2024-09-28 04:50:19.923;FALSO;FALSO;LAPOINTE;IND-5 LAPOINTE 900;UBR.0014;-0.324;-0.1;0.019;-0.05;-0.015;-0.03;-0.01;-0.049
011.0070.300;2;2;11;7;E0510;DUMMY;14135691;4;1;0;2024-09-28 07:07:50.813;VERDADERO;FALSO;HOFFMANN;IND-4 WALTER 900;UBR.0017;0.5;0.05;0.05;0.05;-0.431;0.068;-0.03;-0.052
011.0070.300;2;2;11;7;E0510;DUMMY;14135691;4;1;0;2024-09-28 07:17:38.807;VERDADERO;FALSO;HOFFMANN;IND-4 WALTER 900;UBR.0017;-0.5;-0.05;-0.05;-0.05;0.423;0.164;0.054;0.041
011.0082.300;2;2;11;7;E0523;222478449;14129565;9;1;1;2024-09-28 08:55:53.953;FALSO;VERDADERO;LAPOINTE;IND-5 LAPOINTE 900;UBR.0031;-0.253;-0.06;-0.013;0.02;-0.115;-0.022;-0.007;0.013
011.0070.300;2;2;11;7;E0510;222481762;14135691;4;1;1;2024-09-28 11:58:48.623;FALSO;FALSO;HOFFMANN;IND-4 WALTER 900;UBR.0017;0.191;0.09;0.073;0.03;0.106;-0.051;-0.025;-0.014
011.0082.300;2;2;11;7;E0516;222480858;14131673;5;2;2;2024-09-28 13:09:24.193;FALSO;FALSO;LAPOINTE;IND-5 LAPOINTE 900;UBR.0030;0.532;-0.15;0.03;0;0.056;-0.009;0.007;0.017
011.0117.300;1;5;10;10;YE9040;222468547;14178187;10;1;5;2024-09-28 13:23:45.860;FALSO;FALSO;FORST 2;IND-1 WALTER 420;UBR.0764;0;-0.078;0;-0.03;0.446;0.008;0.087;-0.056
011.0104.300;1;8;7;7;VD9002;222480887;14125164;6;1;5;2024-09-30 02:58:50.447;FALSO;FALSO;FORST 2;IND-1 WALTER 420;UBR.0010;0.075;-0.053;-0.041;0.07;0.021;-0.016;-0.019;0.028
011.0082.300;2;2;11;7;E0523;222479715;14129565;9;1;2;2024-09-30 03:04:16.607;FALSO;VERDADERO;LAPOINTE;IND-5 LAPOINTE 900;UBR.0031;-0.368;-0.06;-0.02;0.02;0.083;-0.022;0.018;0.005
011.0077.300;2;2;11;7;E0500;222478487;14144442;3;2;1;2024-09-30 04:55:30.123;FALSO;FALSO;LAPOINTE;IND-5 LAPOINTE 900;UBR.0014;-0.773;-0.1;-0.081;-0.05;-0.122;-0.036;0.028;0.013
011.0117.300;1;5;10;10;YF9003;222468548;14178187;5;1;1;2024-09-30 09:10:41.463;FALSO;FALSO;FORST 2;IND-1 WALTER 420;UBR.0764;0;-0.063;0;-0.03;0.576;-0.016;0.115;0.008
011.0070.300;2;2;11;7;E0510;222481763;14135691;4;1;2;2024-09-30 09:14:26.917;FALSO;FALSO;HOFFMANN;IND-4 WALTER 900;UBR.0017;0.297;0.09;0.048;0.03;-0.03;0.035;0.003;0.004
011.0082.300;2;2;11;7;E0528;DUMMY;14131672;9;1;0;2024-09-30 09:43:20.233;VERDADERO;VERDADERO;HOFFMANN;IND-4 WALTER 900;UBR.0029;-0.2;0.05;0;-0.01;0.123;0.002;0.013;0.029
011.0104.300;1;8;7;7;VD9002;222469077;14125164;6;1;6;2024-09-30 11:31:39.483;FALSO;FALSO;FORST 2;IND-1 WALTER 420;UBR.0010;0.096;-0.069;-0.06;0.07;-0.02;0.009;0.015;0.042
011.0082.300;2;2;11;7;E0528;DUMMY;14129565;9;1;0;2024-09-30 14:07:12.570;VERDADERO;VERDADERO;HOFFMANN;IND-4 WALTER 900;UBR.0031;-0.15;0.06;0;-0.01;0.1;0.074;0.031;0.006
011.0082.300;2;2;11;7;E0523;222480855;14131673;9;2;1;2024-09-30 15:54:23.727;FALSO;VERDADERO;LAPOINTE;IND-5 LAPOINTE 900;UBR.0030;0.155;-0.15;-0.023;0;0.016;-0.022;0.025;0.005
011.0082.300;2;2;11;7;E0528;222479716;14129565;9;1;1;2024-09-30 19:30:51.220;FALSO;VERDADERO;HOFFMANN;IND-4 WALTER 900;UBR.0031;-0.165;0.06;0.014;-0.01;0.188;0.041;0.018;0.014
011.0117.300;1;5;10;10;YF9003;222480902;14178187;5;1;2;2024-09-30 21:01:03.433;FALSO;FALSO;FORST 2;IND-1 WALTER 420;UBR.0764;0;-0.079;0;-0.03;0.624;0.003;0.128;-0.024
011.0077.300;2;2;11;7;E0500;222478486;14144442;3;2;2;2024-09-30 21:21:42.970;FALSO;FALSO;LAPOINTE;IND-5 LAPOINTE 900;UBR.0014;-0.895;-0.1;-0.053;-0.05;-0.022;-0.039;-0.006;-0.006
011.0082.300;2;2;11;7;E0523;222480856;14131673;9;2;2;2024-10-01 02:46:43.340;FALSO;VERDADERO;LAPOINTE;IND-5 LAPOINTE 900;UBR.0030;0.171;-0.15;0.002;0;-0.024;0.016;-0.012;0.001
011.0082.300;2;2;11;7;E0527;222463460;14152398;2;1;1;2024-10-01 06:08:57.807;FALSO;FALSO;LAPOINTE;IND-5 LAPOINTE 900;UBR.0734;-0.255;-0.14;-0.017;-0.01;0.311;0.029;0.005;0.025
011.0082.300;2;2;11;7;E0543;222479649;14131673;3;1;1;2024-10-01 13:24:58.690;FALSO;FALSO;LAPOINTE;IND-5 LAPOINTE 900;UBR.0030;0.367;-0.15;0.044;0;-0.083;-0.016;-0.034;0.004
011.0117.300;1;5;10;10;YF9003;222480901;14178187;5;1;3;2024-10-01 13:45:29.540;FALSO;FALSO;FORST 2;IND-1 WALTER 420;UBR.0764;0;-0.076;0;-0.03;0.756;0.003;0.157;-0.054
011.0082.300;2;2;11;7;E0528;222481029;14131672;9;1;2;2024-10-01 15:08:29.253;FALSO;VERDADERO;HOFFMANN;IND-4 WALTER 900;UBR.0029;-0.172;0.05;0.002;-0.01;0.198;0.006;0.011;-0.001
011.0070.300;2;2;11;7;E0510;DUMMY;14135691;4;2;0;2024-10-01 16:28:04.443;VERDADERO;FALSO;HOFFMANN;IND-4 WALTER 900;UBR.0017;0.3;0.054;0.044;0.02;-0.564;0.01;-0.058;-0.029
011.0081.300;2;2;11;7;E0534;DUMMY;14131671;8;2;0;2024-10-01 16:48:00.027;VERDADERO;VERDADERO;HOFFMANN;IND-4 WALTER 900;UBR.0028;-0.5;-0.05;-0.05;-0.05;-0.553;0.016;-0.009;0.025
011.0081.300;2;2;11;7;E0534;DUMMY;14131671;8;2;0;2024-10-01 17:03:06.940;VERDADERO;VERDADERO;HOFFMANN;IND-4 WALTER 900;UBR.0028;0;0;0;0;-0.832;-0.022;-0.036;-0.003
011.0117.300;1;5;10;10;YF9003;222480903;14178187;5;1;4;2024-10-01 17:35:57.250;FALSO;FALSO;FORST 2;IND-1 WALTER 420;UBR.0764;0.2;-0.073;0;-0.01;0.694;-0.011;0.143;-0.078
011.0081.300;2;2;11;7;E0534;DUMMY;14131671;8;2;0;2024-10-01 18:05:03.217;VERDADERO;VERDADERO;HOFFMANN;IND-4 WALTER 900;UBR.0028;0.5;0.05;0.05;0.05;-1.216;-0.062;-0.072;-0.056
011.0082.300;2;2;11;7;E0543;222480859;14131673;3;1;2;2024-10-01 18:19:36.697;FALSO;FALSO;LAPOINTE;IND-5 LAPOINTE 900;UBR.0030;0.284;-0.15;0.01;0;0.001;0.024;0.012;-0.002
011.0081.300;2;2;11;7;E0534;222480849;14131671;8;2;1;2024-10-01 22:29:00.883;FALSO;VERDADERO;HOFFMANN;IND-4 WALTER 900;UBR.0028;-0.832;0.02;-0.036;-0.03;0.488;-0.059;0.045;0.013
011.0077.300;2;2;11;7;E0512;222478488;14144442;7;1;1;2024-10-01 23:30:09.717;FALSO;FALSO;LAPOINTE;IND-5 LAPOINTE 900;UBR.0014;0.334;-0.1;0.067;-0.05;-0.594;-0.05;-0.039;0.012
011.0117.300;1;5;10;10;YF9003;222480900;14178187;5;1;5;2024-10-02 01:12:06.197;FALSO;FALSO;FORST 2;IND-1 WALTER 420;UBR.0764;0.2;-0.084;0;-0.01;0.73;0.003;0.151;-0.086
011.0117.300;1;5;10;10;YG9030;DUMMY;14178188;1;1;0;2024-10-02 01:30:02.500;VERDADERO;FALSO;FORST 2;IND-1 WALTER 420;UBR.0765;0;0;0;0;-0.035;-0.072;0.025;0.013
011.0070.300;2;2;11;7;E0510;222481764;14135691;4;2;1;2024-10-02 02:37:49.660;FALSO;FALSO;HOFFMANN;IND-4 WALTER 900;UBR.0017;-0.264;0.054;-0.014;-0.027;0.216;-0.024;0.019;0.038
011.0117.300;1;5;10;10;YG9030;222478585;14178188;1;1;1;2024-10-02 07:06:35.000;FALSO;FALSO;FORST 2;IND-1 WALTER 420;UBR.0765;-0.1;-0.04;0;-0.03;0.209;-0.057;0.04;0.039
011.0081.300;2;2;11;7;E0534;222480846;14131671;8;2;2;2024-10-02 07:30:48.297;FALSO;VERDADERO;HOFFMANN;IND-4 WALTER 900;UBR.0028;-0.344;0.02;0.009;-0.03;0.365;-0.011;0.033;0
011.0082.300;2;2;11;7;E0528;DUMMY;14131672;9;2;0;2024-10-02 08:13:57.423;VERDADERO;VERDADERO;HOFFMANN;IND-4 WALTER 900;UBR.0029;-0.15;0.05;0;-0.01;0.038;-0.001;0.007;0.017
011.0082.300;2;2;11;7;E0528;222481030;14131672;9;2;1;2024-10-02 15:33:42.653;FALSO;VERDADERO;HOFFMANN;IND-4 WALTER 900;UBR.0029;-0.11;0.05;0.01;-0.01;0.234;0.017;0.016;0.012
011.0117.300;1;5;10;10;YG9030;222462594;14181545;1;1;2;2024-10-02 16:21:26.923;FALSO;FALSO;FORST 2;IND-1 WALTER 420;UBR.0764;0.2;-0.079;0;-0.01;0.101;0.008;0.009;0.037
011.0082.300;2;2;11;7;E0543;222479650;14131673;3;2;1;2024-10-02 19:23:23.300;FALSO;FALSO;LAPOINTE;IND-5 LAPOINTE 900;UBR.0030;0.486;-0.15;0.032;0;0.103;-0.002;0.009;0
011.0070.300;2;2;11;7;E0510;222478309;14135692;4;2;2;2024-10-02 19:36:10.733;FALSO;FALSO;HOFFMANN;IND-4 WALTER 900;UBR.0018;0.102;0.06;0.025;0.03;0.074;-0.019;0.02;0.009
011.0117.300;1;5;10;10;YG9030;222480905;14178188;1;1;3;2024-10-02 22:28:40.680;FALSO;FALSO;FORST 2;IND-1 WALTER 420;UBR.0765;-0.1;-0.04;0;-0.03;0.227;-0.037;0.039;0.037
011.0082.300;2;2;11;7;E0528;222481031;14131672;9;2;2;2024-10-02 23:52:48.970;FALSO;VERDADERO;HOFFMANN;IND-4 WALTER 900;UBR.0029;0.124;0.05;0.026;-0.01;0.028;-0.028;0.006;-0.006
011.0082.300;2;2;11;7;E0515;DUMMY;14131673;7;1;0;2024-10-03 00:36:00.567;VERDADERO;FALSO;HOFFMANN;IND-4 WALTER 900;UBR.0030;0.5;0.05;0.05;0.05;-0.197;-0.071;-0.03;-0.05
011.0082.300;2;2;11;7;E0515;DUMMY;14131673;7;1;0;2024-10-03 01:13:34.340;VERDADERO;FALSO;HOFFMANN;IND-4 WALTER 900;UBR.0030;-0.5;-0.05;-0.05;-0.05;0.717;0.036;0.064;0.05
011.0070.300;2;2;11;7;E0494;DUMMY;14135692;11;1;0;2024-10-03 01:38:34.360;VERDADERO;VERDADERO;HOFFMANN;IND-4 WALTER 900;UBR.0018;0.5;0.05;0.05;0.05;-0.124;0.046;-0.004;-0.035
011.0070.300;2;2;11;7;E0494;DUMMY;14135692;11;1;0;2024-10-03 02:03:59.247;VERDADERO;VERDADERO;HOFFMANN;IND-4 WALTER 900;UBR.0018;-0.5;-0.05;-0.05;-0.05;0.704;0.142;0.082;0.06
011.0117.300;1;5;10;10;YG9030;222478582;14178188;1;1;4;2024-10-03 04:16:46.857;FALSO;FALSO;FORST 2;IND-1 WALTER 420;UBR.0765;-0.1;-0.04;0;-0.03;0.205;-0.033;0.038;0.051
